0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3783,1480,15178,3783,1058,8436,8437,1109,320,701,3,4,342,512,245,30,2716,3190,421,15,9,25,399,2271,15179,15180,611,528,15181,15182,15183,10,1354,662,3,43,346,6083,2160,6438,4656,124,224,15184,1003,166,330,9,179,482,310,973,266,160,313,39,42,271,186,72,9,313,393,92,266,41,194,15185,3,4,223,9,1824,31,575,5431,12,878,4992,440,220,12,69,560,1210,525,316,2223,496,1714,235,55,2483,331,2,41,24,149,211,15186
3,1103,538,244,2,812,8,1508,5557,3371,1310,86,15314,847,15315,8291,486,1375,222,722,328,302,1577,216,2069,2764,88,24,1310,277,2662,711,1796,8332,4369,692,30,2802,173,558,3,308,415,115,181,1453,148,190,561,113,203,11,561,4751,256,1037,2316,203,510,8,73,60,342,32,25,170,32,90,1194,2512,200,2,138,2,138,50,2971,140,2146,4878,173,155,336,118,175,4878,159,601,1072,168,617,397,1450,96,52,471,70,47,942,10
6,940,229,723,2491,908,48,25,692,1917,3,643,103,15316,57,35,23,75,323,43,7,179,474,635,609,202,6699,38,295,635,73,122,2110,4,19,433,2121,217,35,160,395,1110,841,5360,116,119,133,245,35,103,265,20,669,7410,35,26,67,1809,369,2931,1076,680,1057,4,8,466,113,103,667,3274,88,368,886,7,356,862,2876,103,12,199,24,315,25,67,196,51,144,34,51,7,144,277,109,839,4143,87,41,1142,25,178
654,52,147,58,331,33,219,15320,1259,2315,3,124,592,147,58,157,110,163,29,2037,78,1867,89,250,8,456,495,164,82,60,94,3,20,386,2,240,33,154,111,69,212,28,103,24,212,8,20,19,19,3398,610,1178,4585,941,111,85,225,79,300,33,20,176,1791,115,3,4,129,417,6527,466,2268,325,3709,706,723,38,6,526,52,2106,1698,143,30,361,15321,299,191,33,165,16,507,27,19,135,537,1133,3,495,77,7817
91,272,3717,11,561,118,1324,2630,8179,1420,1273,2319,36,1052,410,11,2377,2431,6,168,3076,1420,272,141,1041,583,535,28,78,5,109,1559,891,339,53,225,5,32,131,1013,24,386,2048,295,5,2096,23,1847,11,294,75,21,17,32,255,118,261,123,586,4930,268,104,528,460,218,612,226,721,84,261,64,4236,188,587,898,187,590,569,364,116,2211,369,586,173,64,344,572,4930,586,2948,993,1172,937,10,537,727,49,116,441,48
1125,923,120,3,75,127,27,48,180,8,248,182,30,31,32,107,251,57,8,19,872,60,20,1559,160,294,28,920,212,1787,37,295,2,3,4,526,15,16,44,374,3119,476,34,7730,899,644,178,1817,473,1688,2741,102,288,5463,165,45,9,4057,473,3,4,37,39,504,122,466,60,8237,29,49,473,1688,472,20,71,254,8361,3400,367,62,22,52,26,913,6,236,7,491,3893,67,236,98,55,125,35,3522,302,14,39,1274
131,166,41,407,68,166,999,909,35,15,102,128,68,2,65,102,16,105,59,197,192,16,102,31,53,26,53,23,402,922,7,62,167,66,3,140,518,102,26,94,59,1415,289,36,10,11,4000,5,194,1415,715,192,2860,5,126,20,15421,2041,243,1106,54,486,140,3,209,242,142,14,436,142,7,2,65,2,82,16,15,78,1118,5,525,593,170,1110,806,1277,124,3890,171,54,426,89,3,10,11,4653,317,3,10,140
0,0,0,0,0,158,917,57,85,341,39,82,315,368,1466,934,159,41,136,32,159,102,128,632,422,272,6,275,148,7614,395,6954,509,486,4978,1059,31,81,8407,1473,2604,173,1755,38,44,414,1821,61,82,395,76,16,704,342,6,104,85,3,4,109,3416,880,6185,20,3,627,32,126,66,66,66,36,2604,247,1859,185,30,648,184,378,66,726,15,4,1449,30,185,879,355,280,30,721,108,185,879,1185,15,12,828,172
66,83,4,175,1204,13,23,57,4116,1611,570,3078,55,82,2157,24,115,11,41,110,178,3,9,8,24,170,2,24,84,14,97,51,203,104,492,9,68,470,87,139,233,156,4197,279,41,166,407,709,689,82,45,37,133,19,2,42,125,10,7,5439,44,523,29,197,764,60,24,108,99,241,82,44,29,197,406,219,3188,121,212,60,456,12,110,301,1405,7,178,34,181,20,2,2295,3549,5,727,603,7,57,162,307
72,503,138,121,177,7714,2044,1796,6,3848,940,154,3585,401,134,1073,177,6253,50,15447,401,121,401,515,401,5,34,36,24,85,320,288,13,92,5,51,301,212,462,2545,92,216,39,67,252,90,301,4,7157,301,976,7,3060,920,22,1593,4108,13,606,7,359,4108,2192,341,46,341,281,4527,1127,1301,2740,2056,524,5,219,3,10,401,121,296,3686,1743,340,3686,401,1341,6,8464,1701,360,14,92,355,36,301,222,1505,47,376,278
41,30,48,4,21,17,8,684,6749,684,33,1940,15466,37,7,131,846,5899,40,98,2294,382,3117,66,182,1161,66,182,93,438,550,1106,62,97,1040,371,789,33,36,400,33,36,1052,33,292,50,89,596,566,231,351,89,596,566,231,1271,94,66,3,51,66,4,30,32,6,209,11,117,159,43,1192,4,13,8,69,66,3,404,77,1131,8,629,283,5758,93,32,13,10,59,114,553,8,283,366,59,8,67,75,11,22
28,98,1099,147,3122,91,335,35,19,16,273,3002,5503,15,8,263,1092,34,83,414,2620,7986,209,4578,5668,15468,15469,2,60,69,58,1499,86,6,15,948,1805,101,36,621,4308,640,6,15,605,18,131,11,645,46,7792,401,121,31,4614,3710,58,4,3,321,549,2140,491,124,24,50,2299,53,100,1344,933,1458,721,51,34,12,57,348,276,95,1699,40,324,301,7178,6,8,1347,84,247,1652,98,55,2,4238,38,18,281,107,343
287,158,2730,2138,424,4130,1175,77,71,148,679,15504,352,2700,154,60,4442,788,1955,924,924,700,1442,510,122,72,30,229,947,1094,611,15505,52,1048,525,170,9,11,687,32,37,225,313,55,14,247,176,274,72,152,51,3861,14,55,378,424,159,4253,872,15506,89,187,1620,77,25,5103,5,207,2583,83,117,8458,717,545,666,557,3698,158,917,2,1214,75,143,95,552,869,122,15507,1435,562,44,29,632,550,1800,205,83,77,111,326
502,4857,4,784,8242,2487,15516,56,2075,200,5,4,311,1338,2487,8469,1349,8,1508,342,6,265,88,45,2109,30,53,169,30,807,246,6,121,137,7,352,1011,12,63,289,187,53,207,1977,286,166,7,129,108,7,80,758,151,673,50,877,449,567,18,2109,131,443,78,1393,676,26,3,140,555,6,49,23,2525,82,262,111,1140,2525,159,10,483,1397,411,213,199,845,110,492,58,538,4,358,3,1140,28,464,209,437,435,121
76,517,37,33,1404,41,138,115,107,538,1000,1447,507,4389,67,9,48,311,174,270,499,140,225,107,182,2111,8,495,69,3,9,179,72,1176,48,3,10,4867,48,191,317,142,97,71,158,27,230,185,564,1472,224,1580,33,311,28,154,766,567,1912,3915,529,12,67,9,48,164,575,33,48,15,232,78,153,67,8,21,17,2076,187,75,12,148,607,3,9,25,163,876,2111,444,3,4,112,1184,12,6,2111,20,158,1125
88,204,29,2901,150,2557,54,768,39,802,188,15524,157,409,1059,248,1098,6086,7811,2,671,547,701,1013,933,204,10,61,805,358,100,107,10,82,22,1893,3219,33,68,229,1490,15525,3494,2,396,266,574,74,130,16,595,182,15,1244,74,1713,187,865,790,1198,2691,1713,188,45,393,58,281,336,1713,488,27,134,825,140,313,10,343,74,789,825,343,16,266,1490,15526,1791,4346,74,871,266,3768,3551,57,830,113,103,620,626,618,46
15555,15556,15557,7,414,217,36,679,345,133,695,5,191,572,15558,15559,330,131,1235,8474,1444,3376,8473,951,1162,1309,1112,8474,2728,173,433,86,98,835,456,418,418,2173,36,128,1185,585,15,15560,20,991,87,207,3948,4384,15561,2902,2227,239,211,424,165,954,74,131,809,23,412,948,1121,2247,347,5921,84,394,18,28,15,131,326,5831,15,20,2390,74,336,10,378,1508,954,15562,395,5831,177,6391,395,323,4981,1818,30,28,369,124,3395,412
132,20,347,836,720,59,59,110,8327,16,279,288,41,527,15573,1331,1315,2307,720,8370,524,5652,482,966,2367,7,5336,15574,150,3229,304,377,3887,37,8015,23,147,158,22,1702,1031,2703,2,22,1463,8475,8476,6537,46,71,29,632,7890,176,3106,83,117,312,1458,230,688,691,15575,2,15576,55,1236,320,5003,1691,133,55,136,107,1475,336,11,38,2238,1251,230,203,107,36,307,5323,259,889,460,776,230,136,427,15,11,120,38,175,2594,957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,9,1757,152,103,7791,105,190,167,15,52,381,652,801,2,73,1757,539,5,167,15,5780,1757,103,52,660,268,24,245,774,2112,762,266,134,3750,853,1343,441,13,72
15669,357,3859,84,2595,232,275,15670,5,849,589,2326,150,2781,1356,15671,461,747,101,39,3,75,5413,126,8,4953,620,15672,1233,232,1462,165,27,557,61,75,1168,432,662,8284,6,246,88,658,662,158,917,332,306,15673,75,2472,882,5,206,45,2580,47,5,3,10,513,690,913,1093,487,561,2260,2866,367,197,45,483,7761,94,5,6,15674,267,1123,1273,2436,3630,1744,4753,693,3482,288,23,1586,5,285,1052,65,1408,50,1956,41,344,3774
272,11,6025,25,23,973,6,472,752,15716,338,1532,2017,2494,124,44,1049,27,774,22,15,4851,835,7,51,1732,143,5717,489,235,522,235,522,120,22,380,16,489,6,6755,94,7,95,2494,124,37,206,7,603,554,4,973,6,75,128,30,62,22,489,973,75,171,62,22,95,554,49,8,69,446,15,23,8,21,17,3,4,2,41,1460,23,516,3250,400,2605,43,975,135,1065,50,43,85,51,52,15717,58,3,4,211,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,1130,74,1610,123,4409,732,216,153,31,904,765,40,3,5,298,40,74,1392,598,1096,172,8,461,1057,13,369,322,243,95,516,200,96,22,1810,367,289,2,65,35,23,498,880,925,5,27,323,185,200,219,92,229,214,301,147,27,484,2,65,13,6,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,1474,12,609,191,68,1683,1711,7,89,1181,684,2,1181,8223,8,2981,63,1227,64,29,15718,2203,1578,177,32,475,158,2340,200,30,4971,894,1222,9,181,897,218,198,100,42,6,211,15719,38,18,197,3978,95,2227,1517,96,24,34,1686,89,180,2,73,158,416,158,443,698,1538,56,102,27,30,38,18,78,13,9,651,178,104,1479,2534,198,100,42,723,529
17,54,12,140,2,972,64,221,139,319,72,25,1157,1061,1078,160,34,425,5,569,23,7,76,853,200,76,200,232,18,8,697,76,210,99,54,6,209,82,185,127,159,931,6862,2,1628,972,64,221,100,42,192,92,16,123,18,2,60,23,19,132,21,17,15,106,15,447,1262,324,276,47,10,3179,3779,932,123,2006,3314,47,257,20,71,72,18,107,949,123,5914,187,68,450,132,6304,74,52,126,305,330,1497,380,88
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,44,16,673,78,5,6,20,3,4,38,18,66,3,140,518,7,264,19,23,8,38,18,96,23,6,8,336,707,210,4,284,112,35,962,648,15,1110,87,76,105,15,599,987,637,52,30,26,25,80,3,4,13,9,35,712,518,142,484,2,145,65,29,440,672,2738,1113,267,1232,35,1513,556,66,3,140,30,15
60,570,13,34,62,101,13,119,2785,308,5,1759,133,77,1966,1049,8,90,117,37,90,1842,2,251,652,138,20,71,77,1092,225,72,196,656,54,767,119,921,22,190,24,2,15730,48,3,43,804,40,3404,359,86,16,196,1313,855,889,31,819,831,15,196,145,1895,2317,3,321,31,196,1773,119,12,53,1530,581,75,53,53,1530,3,10,11,738,984,2977,39,119,11,47,77,3,101,917,9,32,2,12,1248,175,101,943
3401,109,474,130,46,130,298,42,474,117,3,2874,208,39,52,69,44,1039,119,234,3144,20,5,10,126,22,1978,1035,298,80,617,397,226,96,135,61,1922,232,38,6775,345,32,409,432,39,2810,733,248,15,967,1335,232,1197,3,4,183,192,119,563,1578,243,32,126,45,31,246,15,147,23,90,1407,149,595,128,26,12,171,187,652,187,1407,260,478,15742,87,667,124,3070,97,5385,183,15743,26,291,117,558,60,20,253,23
15746,517,1802,9,1910,2053,15747,212,323,12,4645,48,4,60,12,767,821,54,126,282,6,110,729,370,8192,1065,5,190,15748,414,282,34,1440,170,2691,404,117,25,8,256,47,19,53,38,571,9,15,49,86,265,31,108,86,265,270,69,22,25,8,163,138,96,249,30,34,26,34,215,96,249,204,36,433,889,88,11,22,21,17,12,30,265,270,24,100,42,32,126,204,42,2206,562,172,96,1156,7,1675,8,19,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,412,790,14,1443,5141,4907,4907,1534,546,329,20,71,72,4,15749,498,7,1416,280,131,763,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,11,145,39,1586,588,14,3,9,48,15750,4974,803,7920,1206,15751,3291,131,277,66,43,66,245,727,105,22,140,1997,240,99,5065,264,163,15752,202,1955,16,661,223,153,15753,103,15754,89,210,117,2959,5278,4363,7447,2355,177,79,228,6031,1251,23,219,1936,684,75,157,7,224,66
